LOX HEIGHT RP1HEIGHT DIAMETER NumEngins
353236 -260.656 488.821 -160.438 125020
353209 -261.637 488.921 -160.438 125020
353183 -262.617 489.021 -160.438 125020
353157 -263.598 489.121 -160.438 125020
353130 -264.579 489.221 -160.438 125020
353103 -265.56 489.321 -160.438 125020
353077 -266.541 489.421 -160.438 125020
353050 -267.522 489.521 -160.438 125020
353023 -268.503 489.621 -160.438 125020
352996 -269.484 489.721 -160.438 125020
352969 -270.465 489.821 -160.438 125020
352942 -271.446 489.921 -160.438 125020
352914 -272.427 490.021 -160.438 125020
352887 -273.408 490.121 -160.438 125020
352859 -274.389 490.221 -160.438 125020
352832 -275.37 490.321 -160.438 125020
352804 -276.351 490.421 -160.438 125020
352776 -277.332 490.521 -160.438 125020
352748 -278.313 490.621 -160.438 125020
352720 -279.294 490.721 -160.438 125020
352692 -280.275 490.821 -160.438 125020
352664 -281.256 490.921 -160.438 125020
352636 -282.237 491.021 -160.438 125020
352608 -283.218 491.121 -160.438 125020
352579 -284.199 491.221 -160.438 125020
352550 -285.18 491.321 -160.438 125020
352522 -286.161 491.421 -160.438 125020
352493 -287.142 491.521 -160.438 125020
352464 -288.123 491.621 -160.438 125020
352435 -289.104 491.721 -160.438 125020
352406 -290.085 491.821 -160.438 125020
352377 -291.066 491.921 -160.438 125020
352348 -292.047 492.021 -160.438 125020
352318 -293.028 492.121 -160.438 125020
352289 -294.009 492.221 -160.438 125020
352259 -294.99 492.321 -160.438 125020
352230 -295.971 492.421 -160.438 125020
352200 -296.952 492.521 -160.438 125020
352170 -297.933 492.621 -160.438 125020
352140 -298.914 492.721 -160.438 125020
352110 -299.895 492.821 -160.438 125020
352080 -300.876 492.921 -160.438 125020
352050 -301.857 493.021 -160.438 125020
352019 -302.838 493.121 -160.438 125020
351989 -303.819 493.221 -160.438 125020
351958 -304.8 493.321 -160.438 125020
351928 -305.781 493.421 -160.438 125020
351897 -306.762 493.521 -160.438 125020
351866 -307.743 493.621 -160.438 125020
351835 -308.724 493.721 -160.438 125020
351804 -309.705 493.821 -160.438 125020
351773 -310.686 493.921 -160.438 125020
351742 -311.667 494.021 -160.438 125020
351710 -312.648 494.121 -160.438 125020
351679 -313.629 494.221 -160.438 125020
351647 -314.61 494.321 -160.438 125020
351616 -315.591 494.421 -160.438 125020
351584 -316.572 494.521 -160.438 125020
351552 -317.553 494.621 -160.438 125020
351520 -318.534 494.721 -160.438 125020
351488 -319.515 494.821 -160.438 125020
351456 -320.496 494.921 -160.438 125020
351424 -321.477 495.021 -160.438 125020
351392 -322.458 495.121 -160.438 125020
351359 -323.439 495.221 -160.438 125020
351327 -324.42 495.321 -160.438 125020
351294 -325.401 495.421 -160.438 125020
351262 -326.382 495.521 -160.438 125020
351229 -327.363 495.621 -160.438 125020
351196 -328.344 495.721 -160.438 125020
351163 -329.325 495.821 -160.438 125020
351130 -330.306 495.921 -160.438 125020
351097 -331.287 496.021 -160.438 125020
351063 -332.268 496.121 -160.438 125020
351030 -333.249 496.221 -160.438 125020
350996 -334.23 496.321 -160.438 125020
350963 -335.211 496.421 -160.438 125020
350929 -336.192 496.521 -160.438 125020
350895 -337.173 496.621 -160.438 125020
350861 -338.154 496.721 -160.438 125020
350827 -339.135 496.821 -160.438 125020
350793 -340.116 496.921 -160.438 125020
350759 -341.096 497.021 -160.438 125020
350725 -342.077 497.121 -160.438 125020
350691 -343.058 497.221 -160.438 125020
350656 -344.039 497.321 -160.438 125020
350622 -345.02 497.421 -160.438 125020
350587 -346.001 497.521 -160.438 125020
350552 -346.982 497.621 -160.438 125020
350517 -347.963 497.721 -160.438 125020
350482 -348.944 497.821 -160.438 125020
350447 -349.925 497.921 -160.438 125020
350412 -350.906 498.021 -160.438 125020
350377 -351.887 498.121 -160.438 125020
350341 -352.868 498.221 -160.438 125020
350306 -353.849 498.321 -160.438 125020
350271 -354.83 498.421 -160.438 125020
350235 -355.811 498.521 -160.438 125020
350199 -356.792 498.621 -160.438 125020
350163 -357.773 498.721 -160.438 125020
350127 -358.754 498.821 -160.438 125020
350091 -359.735 498.921 -160.438 125020
350055 -360.716 499.021 -160.438 125020
350019 -361.697 499.121 -160.438 125020
349983 -362.678 499.221 -160.438 125020
349946 -363.659 499.321 -160.438 125020
349910 -364.64 499.421 -160.438 125020
349873 -365.621 499.521 -160.438 125020
349836 -366.602 499.621 -160.438 125020
349799 -367.583 499.721 -160.438 125020
349763 -368.564 499.821 -160.438 125020
349726 -369.545 499.921 -160.438 125020
349688 -370.526 500.021 -160.438 125020
349651 -371.507 500.121 -160.438 125020
Maximum Iterations Reached

LOX HEIGHT RP1HEIGHT DIAMETER NumEngins
3 25 7 26
Altitude Velocity timestep currentLox currentRP1
0.119575 0.797168 0.1 108017 1.03813e+006
0.318867 1.59433 0.2 107742 1.03802e+006
0.597875 2.3915 0.3 107466 1.03791e+006
0.956598 3.18865 0.4 107191 1.03781e+006
1.39504 3.9858 0.5 106915 1.0377e+006
1.91319 4.78294 0.6 106639 1.03759e+006
2.51105 5.58006 0.7 106364 1.03749e+006
3.18862 6.37717 0.8 106088 1.03738e+006
3.9459 7.17426 0.9 105813 1.03727e+006
4.78289 7.97132 1 105537 1.03717e+006
5.69958 8.76837 1.1 105261 1.03706e+006
6.69596 9.56538 1.2 104986 1.03695e+006
7.77205 10.3624 1.3 104710 1.03685e+006
8.92783 11.1593 1.4 104435 1.03674e+006
10.1633 11.9562 1.5 104159 1.03663e+006
11.4785 12.7531 1.6 103883 1.03653e+006
12.8733 13.55 1.7 103608 1.03642e+006
14.3478 14.3468 1.8 103332 1.03631e+006
15.902 15.1436 1.9 103057 1.03621e+006
17.5359 15.9403 2 102781 1.0361e+006
19.2494 16.7369 2.1 102505 1.036e+006
21.0426 17.5336 2.2 102230 1.03589e+006
22.9154 18.3301 2.3 101954 1.03578e+006
24.8679 19.1266 2.4 101679 1.03568e+006
26.9 19.9231 2.5 101403 1.03557e+006
29.0118 20.7195 2.6 101127 1.03546e+006
31.2032 21.5158 2.7 100852 1.03536e+006
33.4742 22.312 2.8 100576 1.03525e+006
35.8249 23.1082 2.9 100301 1.03514e+006
38.2551 23.9044 3 100025 1.03504e+006
40.7649 24.7004 3.1 99749.4 1.03493e+006
43.3544 25.4964 3.2 99473.8 1.03482e+006
46.0234 26.2923 3.3 99198.2 1.03472e+006
48.772 27.0881 3.4 98922.6 1.03461e+006
51.6002 27.8838 3.5 98647 1.0345e+006
54.5079 28.6795 3.6 98371.4 1.0344e+006
57.4952 29.475 3.7 98095.8 1.03429e+006
60.562 30.2705 3.8 97820.2 1.03418e+006
63.7084 31.0659 3.9 97544.6 1.03408e+006
66.9342 31.8611 4 97269 1.03397e+006
70.2396 32.6563 4.1 96993.4 1.03386e+006
73.6245 33.4514 4.2 96717.8 1.03376e+006
77.0889 34.2464 4.3 96442.2 1.03365e+006
80.6328 35.0413 4.4 96166.6 1.03354e+006
84.2561 35.836 4.5 95891 1.03344e+006
87.9589 36.6307 4.6 95615.4 1.03333e+006
91.7412 37.4253 4.7 95339.8 1.03322e+006
95.6029 38.2197 4.8 95064.2 1.03312e+006
99.544 39.014 4.9 94788.6 1.03301e+006
103.565 39.8082 5 94513 1.0329e+006
107.664 40.6023 5.1 94237.4 1.0328e+006
111.844 41.3963 5.2 93961.8 1.03269e+006
116.102 42.1901 5.3 93686.2 1.03258e+006
120.441 42.9838 5.4 93410.6 1.03248e+006
124.858 43.7774 5.5 93135 1.03237e+006
129.355 44.5709 5.6 92859.4 1.03226e+006
133.931 45.3642 5.7 92583.8 1.03216e+006
138.586 46.1574 5.8 92308.2 1.03205e+006
143.321 46.9504 5.9 92032.6 1.03194e+006
148.135 47.7433 6 91757 1.03184e+006
153.028 48.5361 6.1 91481.4 1.03173e+006
158.001 49.3287 6.2 91205.8 1.03162e+006
163.052 50.1212 6.3 90930.1 1.03152e+006
168.183 50.9135 6.4 90654.5 1.03141e+006
173.394 51.7056 6.5 90378.9 1.0313e+006
178.683 52.4977 6.6 90103.3 1.0312e+006
184.051 53.2895 6.7 89827.7 1.03109e+006
189.499 54.0812 6.8 89552.1 1.03098e+006
195.026 54.8728 6.9 89276.5 1.03088e+006
200.632 55.6642 7 89000.9 1.03077e+006
206.317 56.4554 7.1 88725.3 1.03066e+006
212.081 57.2464 7.2 88449.7 1.03056e+006
217.925 58.0373 7.3 88174.1 1.03045e+006
223.847 58.828 7.4 87898.5 1.03034e+006
229.848 59.6186 7.5 87622.9 1.03024e+006
235.929 60.4089 7.6 87347.3 1.03013e+006
242.088 61.1991 7.7 87071.7 1.03002e+006
248.327 61.9891 7.79999 86796.1 1.02992e+006
254.644 62.779 7.89999 86520.5 1.02981e+006
261.04 63.5686 7.99999 86244.9 1.0297e+006
267.516 64.3581 8.09999 85969.3 1.0296e+006
274.07 65.1474 8.2 85693.7 1.02949e+006
280.703 65.9365 8.3 85418.1 1.02938e+006
287.415 66.7254 8.4 85142.5 1.02928e+006
294.206 67.5141 8.5 84866.9 1.02917e+006
301.075 68.3026 8.6 84591.3 1.02906e+006
308.024 69.091 8.7 84315.7 1.02896e+006
315.051 69.8791 8.8 84040.1 1.02885e+006
322.157 70.667 8.9 83764.5 1.02874e+006
329.342 71.4548 9 83488.9 1.02864e+006
336.606 72.2423 9.1 83213.3 1.02853e+006
343.948 73.0296 9.2 82937.7 1.02842e+006
351.369 73.8167 9.3 82662.1 1.02832e+006
358.869 74.6036 9.4 82386.5 1.02821e+006
366.447 75.3903 9.5 82110.9 1.0281e+006
374.104 76.1768 9.6 81835.3 1.028e+006
381.84 76.9631 9.7 81559.7 1.02789e+006
389.654 77.7492 9.8 81284.1 1.02778e+006
397.547 78.535 9.9 81008.5 1.02768e+006
405.518 79.3206 10 80732.9 1.02757e+006
413.568 80.106 10.1 80457.3 1.02747e+006
421.697 80.8912 10.2 80181.7 1.02736e+006
429.903 81.6762 10.3 79906.1 1.02725e+006
438.189 82.4609 10.4 79630.5 1.02715e+006
446.552 83.2454 10.5 79354.9 1.02704e+006
454.995 84.0297 10.6 79079.3 1.02693e+006
463.515 84.8138 10.7 78803.7 1.02683e+006
472.114 85.5976 10.8 78528.1 1.02672e+006
480.792 86.3812 10.9 78252.5 1.02661e+006
489.547 87.1646 11 77976.9 1.02651e+006
498.381 87.9477 11.1 77701.3 1.0264e+006
507.293 88.7306 11.2 77425.7 1.02629e+006
516.284 89.5132 11.3 77150.1 1.02619e+006
525.352 90.2956 11.4 76874.5 1.02608e+006
534.499 91.0778 11.5 76598.9 1.02597e+006
543.724 91.8597 11.6 76323.3 1.02587e+006
553.028 92.6414 11.7 76047.7 1.02576e+006
562.409 93.4228 11.8 75772.1 1.02565e+006
571.868 94.204 11.9 75496.5 1.02555e+006
581.406 94.9849 12 75220.9 1.02544e+006
591.022 95.7656 12.1 74945.3 1.02533e+006
600.715 96.5461 12.2 74669.7 1.02523e+006
610.487 97.3262 12.3 74394.1 1.02512e+006
620.336 98.1062 12.4 74118.5 1.02501e+006
630.264 98.8859 12.5 73842.9 1.02491e+006
640.27 99.6653 12.6 73567.3 1.0248e+006
650.353 100.444 12.7 73291.6 1.02469e+006
660.514 101.223 12.8 73016 1.02459e+006
670.753 102.002 12.9 72740.4 1.02448e+006
681.07 102.78 13 72464.8 1.02437e+006
691.465 103.559 13.1 72189.2 1.02427e+006
701.938 104.336 13.2 71913.6 1.02416e+006
712.488 105.114 13.3 71638 1.02405e+006
723.116 105.891 13.4 71362.4 1.02395e+006
733.821 106.668 13.5 71086.8 1.02384e+006
744.605 107.445 13.6 70811.2 1.02373e+006
755.466 108.222 13.7 70535.6 1.02363e+006
766.404 108.998 13.8 70260 1.02352e+006
777.421 109.774 13.9 69984.4 1.02341e+006
788.514 110.55 14 69708.8 1.02331e+006
799.686 111.325 14.1 69433.2 1.0232e+006
810.934 112.1 14.2 69157.6 1.02309e+006
822.261 112.875 14.3 68882 1.02299e+006
833.664 113.65 14.4 68606.4 1.02288e+006
845.146 114.424 14.5 68330.8 1.02277e+006
856.704 115.198 14.6 68055.2 1.02267e+006
868.34 115.972 14.7 67779.6 1.02256e+006
880.053 116.745 14.8 67504 1.02245e+006
891.844 117.519 14.9 67228.4 1.02235e+006
903.711 118.292 15 66952.8 1.02224e+006
915.657 119.064 15.1 66677.2 1.02213e+006
927.679 119.837 15.2 66401.6 1.02203e+006
939.778 120.609 15.3 66126 1.02192e+006
951.955 121.381 15.4 65850.4 1.02181e+006
964.209 122.152 15.5 65574.8 1.02171e+006
976.54 122.923 15.6 65299.2 1.0216e+006
988.948 123.694 15.7 65023.6 1.02149e+006
1001.43 124.465 15.8 64748 1.02139e+006
1013.99 125.235 15.9 64472.4 1.02128e+006
1026.63 126.006 16 64196.8 1.02117e+006
1039.35 126.775 16.1 63921.2 1.02107e+006
1052.14 127.545 16.2 63645.6 1.02096e+006
1065.01 128.314 16.3 63370 1.02085e+006
1077.96 129.083 16.4 63094.4 1.02075e+006
1090.98 129.852 16.5 62818.8 1.02064e+006
1104.08 130.62 16.6 62543.2 1.02053e+006
1117.26 131.388 16.7 62267.6 1.02043e+006
1130.51 132.156 16.8 61992 1.02032e+006
1143.85 132.923 16.9 61716.4 1.02021e+006
1157.25 133.691 17 61440.8 1.02011e+006
1170.74 134.458 17.1 61165.2 1.02e+006
1184.3 135.224 17.2 60889.6 1.01989e+006
1197.93 135.99 17.3 60614 1.01979e+006
1211.65 136.756 17.4 60338.4 1.01968e+006
1225.44 137.522 17.5 60062.8 1.01957e+006
1239.31 138.288 17.6 59787.2 1.01947e+006
1253.25 139.053 17.7 59511.6 1.01936e+006
1267.27 139.818 17.8 59236 1.01925e+006
1281.37 140.582 17.9 58960.4 1.01915e+006
1295.54 141.346 18 58684.8 1.01904e+006
1309.79 142.11 18.1 58409.2 1.01894e+006
1324.11 142.874 18.2 58133.6 1.01883e+006
1338.52 143.637 18.3 57858 1.01872e+006
1352.99 144.4 18.4 57582.4 1.01862e+006
1367.55 145.163 18.5 57306.8 1.01851e+006
1382.18 145.926 18.6 57031.2 1.0184e+006
1396.89 146.688 18.7 56755.6 1.0183e+006
1411.67 147.45 18.8 56480 1.01819e+006
1426.53 148.211 18.9 56204.4 1.01808e+006
1441.46 148.972 19 55928.8 1.01798e+006
1456.48 149.733 19.1 55653.1 1.01787e+006
1471.56 150.494 19.2 55377.5 1.01776e+006
1486.73 151.254 19.3 55101.9 1.01766e+006
1501.97 152.014 19.4 54826.3 1.01755e+006
1517.28 152.774 19.5 54550.7 1.01744e+006
1532.67 153.534 19.6 54275.1 1.01734e+006
1548.14 154.293 19.7 53999.5 1.01723e+006
1563.68 155.052 19.8 53723.9 1.01712e+006
1579.3 155.81 19.9 53448.3 1.01702e+006
1595 156.569 20 53172.7 1.01691e+006
1610.77 157.326 20.1 52897.1 1.0168e+006
1626.61 158.084 20.2 52621.5 1.0167e+006
1642.54 158.842 20.3 52345.9 1.01659e+006
1658.53 159.599 20.4 52070.3 1.01648e+006
1674.61 160.355 20.5 51794.7 1.01638e+006
1690.76 161.112 20.6 51519.1 1.01627e+006
1706.98 161.868 20.7 51243.5 1.01616e+006
1723.28 162.624 20.8 50967.9 1.01606e+006
1739.66 163.38 20.9 50692.3 1.01595e+006
1756.11 164.135 21 50416.7 1.01584e+006
1772.63 164.89 21.1 50141.1 1.01574e+006
1789.24 165.645 21.2 49865.5 1.01563e+006
1805.91 166.399 21.3 49589.9 1.01552e+006
1822.67 167.153 21.4 49314.3 1.01542e+006
1839.5 167.907 21.5 49038.7 1.01531e+006
1856.4 168.66 21.6 48763.1 1.0152e+006
1873.38 169.414 21.7 48487.5 1.0151e+006
1890.43 170.166 21.8 48211.9 1.01499e+006
1907.56 170.919 21.9 47936.3 1.01488e+006
1924.77 171.671 22 47660.7 1.01478e+006
1942.05 172.423 22.1 47385.1 1.01467e+006
1959.4 173.175 22.2 47109.5 1.01456e+006
1976.83 173.927 22.3 46833.9 1.01446e+006
1994.34 174.678 22.4 46558.3 1.01435e+006
2011.92 175.429 22.5 46282.7 1.01424e+006
2029.57 176.179 22.6 46007.1 1.01414e+006
2047.3 176.93 22.7001 45731.5 1.01403e+006
2065.11 177.68 22.8001 45455.9 1.01392e+006
2082.99 178.429 22.9001 45180.3 1.01382e+006
2100.95 179.179 23.0001 44904.7 1.01371e+006
2118.98 179.928 23.1001 44629.1 1.0136e+006
2137.08 180.677 23.2001 44353.5 1.0135e+006
2155.26 181.425 23.3001 44077.9 1.01339e+006
2173.51 182.174 23.4001 43802.3 1.01328e+006
2191.84 182.921 23.5001 43526.7 1.01318e+006
2210.25 183.669 23.6001 43251.1 1.01307e+006
2228.73 184.417 23.7001 42975.5 1.01296e+006
2247.28 185.164 23.8001 42699.9 1.01286e+006
2265.91 185.911 23.9001 42424.3 1.01275e+006
2284.61 186.657 24.0001 42148.7 1.01264e+006
2303.39 187.403 24.1001 41873.1 1.01254e+006
2322.24 188.149 24.2001 41597.5 1.01243e+006
2341.17 188.895 24.3001 41321.9 1.01232e+006
2360.17 189.641 24.4001 41046.3 1.01222e+006
2379.25 190.386 24.5001 40770.7 1.01211e+006
2398.4 191.131 24.6001 40495.1 1.012e+006
2417.62 191.875 24.7001 40219.5 1.0119e+006
2436.92 192.62 24.8001 39943.9 1.01179e+006
2456.29 193.364 24.9001 39668.3 1.01168e+006
2475.74 194.107 25.0001 39392.7 1.01158e+006
2495.26 194.851 25.1001 39117.1 1.01147e+006
2514.86 195.594 25.2001 38841.5 1.01136e+006
2534.53 196.337 25.3001 38565.9 1.01126e+006
2554.28 197.08 25.4001 38290.3 1.01115e+006
2574.1 197.822 25.5001 38014.6 1.01104e+006
2593.99 198.564 25.6001 37739 1.01094e+006
2613.96 199.306 25.7001 37463.4 1.01083e+006
2634 200.048 25.8001 37187.8 1.01072e+006
2654.12 200.789 25.9001 36912.2 1.01062e+006
2674.31 201.53 26.0001 36636.6 1.01051e+006
2694.57 202.271 26.1001 36361 1.01041e+006
2714.91 203.012 26.2001 36085.4 1.0103e+006
2735.32 203.752 26.3001 35809.8 1.01019e+006
2755.81 204.492 26.4001 35534.2 1.01009e+006
2776.37 205.232 26.5001 35258.6 1.00998e+006
2797 205.971 26.6001 34983 1.00987e+006
2817.71 206.71 26.7001 34707.4 1.00977e+006
2838.49 207.449 26.8001 34431.8 1.00966e+006
2859.35 208.188 26.9001 34156.2 1.00955e+006
2880.28 208.927 27.0001 33880.6 1.00945e+006
2901.28 209.665 27.1001 33605 1.00934e+006
2922.36 210.403 27.2001 33329.4 1.00923e+006
2943.51 211.14 27.3001 33053.8 1.00913e+006
2964.73 211.878 27.4001 32778.2 1.00902e+006
2986.03 212.615 27.5001 32502.6 1.00891e+006
3007.4 213.352 27.6001 32227 1.00881e+006
3028.85 214.089 27.7001 31951.4 1.0087e+006
3050.37 214.825 27.8001 31675.8 1.00859e+006
3071.96 215.561 27.9001 31400.2 1.00849e+006
3093.63 216.297 28.0001 31124.6 1.00838e+006
3115.37 217.033 28.1001 30849 1.00827e+006
3137.18 217.769 28.2001 30573.4 1.00817e+006
3159.07 218.504 28.3001 30297.8 1.00806e+006
3181.03 219.239 28.4001 30022.2 1.00795e+006
3203.06 219.974 28.5001 29746.6 1.00785e+006
3225.17 220.708 28.6001 29471 1.00774e+006
3247.35 221.442 28.7001 29195.4 1.00763e+006
3269.61 222.176 28.8001 28919.8 1.00753e+006
3291.93 222.91 28.9001 28644.2 1.00742e+006
3314.33 223.644 29.0001 28368.6 1.00731e+006
3336.81 224.377 29.1001 28093 1.00721e+006
3359.36 225.11 29.2001 27817.4 1.0071e+006
3381.98 225.843 29.3001 27541.8 1.00699e+006
3404.67 226.576 29.4001 27266.2 1.00689e+006
3427.44 227.308 29.5001 26990.6 1.00678e+006
3450.28 228.04 29.6001 26715 1.00667e+006
3473.19 228.772 29.7001 26439.4 1.00657e+006
3496.18 229.504 29.8001 26163.8 1.00646e+006
3519.24 230.236 29.9001 25888.2 1.00635e+006
